Date,Open,High,Low,Close,Adj Close,Volume,Open_brl,High_brl,Low_brl,Close_brl,Adj Close_brl,Volume_brl,Open_bvsp,High_bvsp,Low_bvsp,Close_bvsp,Adj Close_bvsp,Volume_bvsp,Open_petroleo,High_petroleo,Low_petroleo,Adj Close_petroleo,Volume_petroleo,Open_ouro,High_ouro,Low_ouro,Adj Close_ouro,Volume_ouro,Adj Close_goll4
2021-11-18,5.5287,5.5646,5.475345,5.5287,5.5287,0,5.5287,5.5646,5.475345,5.5287,5.5287,0,102948.0,103757.0,102014.0,102524.0,102524.0,10905700,78.34,79.36,77.08,79.01,83980.0,1869.5,1873.3,1856.6,1861.4,186060.0,16.65
2021-11-19,5.5561,5.5754,5.5217,5.5564,5.5564,0,5.5561,5.5754,5.5217,5.5564,5.5564,0,102426.0,103975.0,102143.0,103035.0,103035.0,11101500,78.76,79.92,75.37,76.1,30700.0,1860.8,1868.1,1844.2,1851.6,234080.0,16.709999
2021-11-22,5.6072,5.6144,5.5633,5.6116,5.6116,0,5.6072,5.6144,5.5633,5.6116,5.6116,0,103036.0,104613.0,102122.0,102122.0,102122.0,10410000,75.75,77.16,74.76,76.75,465770.0,1848.3,1850.4,1802.4,1806.3,352860.0,16.200001
2021-11-23,5.5858,5.6601,5.565159,5.5856,5.5856,0,5.5858,5.6601,5.565159,5.5856,5.5856,0,102124.0,103692.0,101736.0,103663.0,103663.0,13032400,76.46,78.86,75.3,78.5,506990.0,1807.1,1812.5,1781.7,1783.8,311350.0,15.64
2021-11-24,5.571,5.6203,5.5556,5.5704,5.5704,0,5.571,5.6203,5.5556,5.5704,5.5704,0,103652.0,105041.0,102464.0,104514.0,104514.0,10466600,78.48,79.23,77.98,78.39,328850.0,1789.8,1796.2,1777.4,1784.3,203240.0,15.59
2021-11-25,5.605,5.6063,5.546894,5.6052,5.6052,0,5.605,5.6063,5.546894,5.6052,5.6052,0,104514.0,106400.0,104514.0,105811.0,105811.0,7890400,78.38,78.65,77.28,77.41,362745.7917109458,1792.3,1819.3,1781.6,1788.1,180640.0,17.1
2021-11-26,5.5655,5.640082,5.563051,5.5651,5.5651,0,5.5655,5.640082,5.563051,5.5651,5.5651,0,105810.0,105810.0,101495.0,102224.0,102224.0,10969100,78.34,78.65,67.4,68.15,844630.0,1788.4,1817.7,1780.5,1786.9,2970.0,15.08
2021-11-29,5.5569,5.6351,5.5569,5.6078,5.6078,0,5.5569,5.6351,5.5569,5.6078,5.6078,0,102227.0,104149.0,102226.0,102814.0,102814.0,10283300,69.23,72.93,68.86,69.95,675090.0,1795.2,1801.5,1782.0,1785.2,151370.0,15.6
2021-11-30,5.598604,5.6646,5.578417,5.6007,5.6007,0,5.598604,5.6646,5.578417,5.6007,5.6007,0,102814.0,103066.0,100075.0,101915.0,101915.0,18195100,70.04,71.22,64.43,66.18,722480.0,1786.9,1811.4,1771.2,1776.5,242860.0,16.0
2021-12-01,5.620926,5.6369,5.5847,5.620871,5.620871,0,5.620926,5.6369,5.5847,5.620871,5.620871,0,101916.0,104087.0,100727.0,100775.0,100775.0,13762900,67.01,69.49,64.84,65.57,602450.0,1777.4,1795.7,1773.7,1784.3,180340.0,14.8
2021-12-02,5.692401,5.6943,5.6144,5.691567,5.691567,0,5.692401,5.6943,5.6144,5.691567,5.691567,0,100785.0,104466.0,100785.0,104466.0,104466.0,14846500,65.63,67.49,62.43,66.5,668290.0,1783.8,1785.2,1762.2,1762.7,172720.0,15.04
2021-12-03,5.643322,5.6786,5.6012,5.643322,5.643322,0,5.643322,5.6786,5.6012,5.643322,5.643322,0,104467.0,106814.0,104090.0,105070.0,105070.0,14581500,67.5,69.22,65.6,66.26,449970.0,1769.4,1788.0,1766.0,1783.9,175180.0,15.17
2021-12-06,5.6521,5.6977,5.636,5.650099,5.650099,0,5.6521,5.6977,5.636,5.650099,5.650099,0,105070.0,107498.0,105070.0,106859.0,106859.0,11127500,67.02,70.15,66.72,69.49,401060.0,1787.7,1789.0,1776.4,1779.5,104480.0,16.889999
2021-12-07,5.688,5.6898,5.6242,5.688,5.688,0,5.688,5.6898,5.6242,5.688,5.688,0,106868.0,108655.0,106868.0,107558.0,107558.0,11773100,69.72,73.03,69.52,72.05,496530.0,1779.5,1789.3,1772.4,1784.7,129890.0,17.110001
2021-12-08,5.6128,5.6329,5.525447,5.6118,5.6118,0,5.6128,5.6329,5.525447,5.6118,5.6118,0,107558.0,108521.0,107309.0,108096.0,108096.0,13166800,71.86,73.0,70.91,72.36,464850.0,1785.1,1794.3,1780.1,1785.5,109690.0,18.68
2021-12-09,5.5315,5.5843,5.5153,5.5316,5.5316,0,5.5315,5.5843,5.5153,5.5316,5.5316,0,106573.0,106754.0,105890.0,106291.0,106291.0,11082900,72.52,73.34,70.39,70.94,393210.0,1784.3,1788.4,1773.3,1776.7,123970.0,19.35
2021-12-10,5.5711,5.6315,5.5545,5.5711,5.5711,0,5.5711,5.6315,5.5545,5.5711,5.5711,0,106296.0,108275.0,106296.0,107758.0,107758.0,10466000,70.68,72.33,70.32,71.67,397880.0,1776.3,1791.0,1770.4,1784.8,142000.0,19.200001
2021-12-13,5.608661,5.6743,5.6007,5.608661,5.608661,0,5.608661,5.6743,5.6007,5.608661,5.608661,0,107758.0,109493.0,107383.0,107383.0,107383.0,12512300,72.04,73.0,70.71,71.29,406600.0,1784.2,1792.8,1782.2,1788.3,106060.0,18.370001
2021-12-14,5.6804,5.6814,5.618,5.6797,5.6797,0,5.6804,5.6814,5.618,5.6797,5.6797,0,107387.0,109148.0,106445.0,106760.0,106760.0,11604300,71.12,72.03,69.51,70.73,359450.0,1787.6,1789.8,1766.1,1772.3,153250.0,18.299999
2021-12-15,5.6807,5.7257,5.6585,5.6806,5.6806,0,5.6807,5.7257,5.6585,5.6806,5.6806,0,106763.0,107603.0,105697.0,107370.0,107370.0,12663100,70.35,71.66,69.39,70.87,294340.0,1771.9,1781.3,1753.0,1764.5,161100.0,18.469999
2021-12-16,5.6793,5.7212,5.6557,5.6794,5.6794,0,5.6793,5.7212,5.6557,5.6794,5.6794,0,107433.0,109034.0,107433.0,108212.0,108212.0,13754600,71.48,72.99,71.03,72.38,142540.0,1777.9,1800.7,1775.7,1798.2,167780.0,18.030001
2021-12-17,5.6873,5.7118,5.646862,5.6874,5.6874,0,5.6873,5.7118,5.646862,5.6874,5.6874,0,108324.0,108324.0,106518.0,107201.0,107201.0,14934300,71.92,72.26,69.89,70.86,78130.0,1801.5,1815.7,1796.5,1804.9,156610.0,18.18
2021-12-20,5.6914,5.7299,5.6887,5.69306,5.69306,0,5.6914,5.7299,5.6887,5.69306,5.69306,0,107171.0,107171.0,104358.0,105020.0,105020.0,10570000,70.07,70.07,66.04,68.23,36730.0,1800.2,1804.6,1789.0,1794.6,105390.0,17.41
2021-12-21,5.741,5.7519,5.7113,5.7413,5.7413,0,5.741,5.7519,5.7113,5.7413,5.7413,0,105020.0,105906.0,105020.0,105500.0,105500.0,9041600,69.21,71.55,68.56,71.12,358780.0,1791.4,1801.7,1785.0,1788.7,134150.0,18.299999
2021-12-22,5.7441,5.7453,5.6985,5.744,5.744,0,5.7441,5.7453,5.6985,5.744,5.744,0,105499.0,105711.0,104386.0,105244.0,105244.0,8052900,71.27,73.16,70.8,72.76,306710.0,1789.4,1806.3,1785.8,1802.2,110410.0,18.67
2021-12-23,5.6529,5.7161,5.627,5.653,5.653,0,5.6529,5.7161,5.627,5.653,5.653,0,105251.0,105453.0,104637.0,104891.0,104891.0,7283600,73.03,73.95,72.27,73.79,270220.0,1805.6,1812.0,1799.0,1811.7,104840.0,18.43
2021-12-27,5.635,5.7047,5.6346,5.6711,5.6711,0,5.635,5.7047,5.6346,5.6711,5.6711,0,104892.0,105694.0,104798.0,105531.0,105531.0,7594900,73.38,76.09,72.57,75.57,268490.0,1810.2,1814.6,1803.6,1808.8,84230.0,18.040001
2021-12-28,5.6239,5.6595,5.604818,5.6241,5.6241,0,5.6239,5.6595,5.604818,5.6241,5.6241,0,105555.0,105652.0,104503.0,104864.0,104864.0,7509000,75.97,76.92,75.53,75.98,249730.0,1812.1,1821.6,1805.5,1810.9,100540.0,17.860001
2021-12-29,5.6273,5.6916,5.624803,5.6275,5.6275,0,5.6273,5.6916,5.624803,5.6275,5.6275,0,104863.0,105190.0,103851.0,104107.0,104107.0,6590000,76.04,77.37,75.36,76.56,283560.0,1806.6,1808.0,1789.1,1805.8,138690.0,16.66
2021-12-30,5.7021,5.7028,5.5503,5.7027,5.7027,0,5.7021,5.7028,5.5503,5.7027,5.7027,0,104106.0,105269.0,104106.0,104822.0,104822.0,11138100,76.58,77.44,75.78,76.99,231160.0,1805.6,1818.1,1796.2,1814.1,113430.0,17.030001
2022-01-03,5.4606,5.6707,5.4606,5.5693,5.5693,0,5.4606,5.6707,5.4606,5.5693,5.5693,0,104823.0,106125.0,103413.0,103922.0,103922.0,11128500,75.69,76.46,74.27,76.08,317630.0,1830.1,1833.0,1798.2,1800.1,168310.0,16.74
2022-01-04,5.6809,5.7076,5.6389,5.6812,5.6812,0,5.6809,5.7076,5.6389,5.6812,5.6812,0,103922.0,104276.0,103096.0,103514.0,103514.0,11491600,76.02,77.64,75.7,76.99,372850.0,1801.1,1817.2,1798.1,1814.6,167710.0,16.34
2022-01-05,5.676,5.6916,5.6418,5.6762,5.6762,0,5.676,5.6916,5.6418,5.6762,5.6762,0,103514.0,103514.0,100850.0,101006.0,101006.0,0,77.18,78.58,76.51,77.85,397900.0,1815.2,1830.7,1808.2,1825.1,173340.0,15.23
2022-01-06,5.7077,5.7218,5.6828,5.705635,5.705635,0,5.7077,5.7218,5.6828,5.705635,5.705635,0,101006.0,102235.0,101000.0,101561.0,101561.0,11749200,77.24,80.24,76.73,79.46,476670.0,1810.6,1811.6,1785.4,1789.2,238640.0,15.5
2022-01-07,5.680289,5.7069,5.6199,5.6824,5.6824,0,5.680289,5.7069,5.6199,5.6824,5.6824,0,101561.0,102719.0,101104.0,102719.0,102719.0,11733200,79.62,80.47,78.52,78.9,414430.0,1791.0,1798.4,1781.3,1797.4,238930.0,15.77
2022-01-10,5.632,5.6895,5.6246,5.6322,5.6322,0,5.632,5.6895,5.6246,5.6322,5.6322,0,102719.0,102719.0,101038.0,101945.0,101945.0,10264700,78.88,79.45,77.83,78.23,389960.0,1796.4,1802.0,1789.3,1798.8,173040.0,15.7
2022-01-11,5.6621,5.673,5.581573,5.6622,5.6622,0,5.6621,5.673,5.581573,5.6622,5.6622,0,101946.0,103780.0,101918.0,103779.0,103779.0,12421500,78.42,81.59,78.36,81.22,481820.0,1801.3,1823.1,1799.7,1818.5,184150.0,16.17
2022-01-12,5.5684,5.5988,5.545577,5.5673,5.5673,0,5.5684,5.5988,5.545577,5.5673,5.5673,0,103779.0,105869.0,103771.0,105686.0,105686.0,13026500,81.38,83.1,81.17,82.64,420620.0,1821.3,1828.2,1814.4,1827.3,192980.0,16.700001
2022-01-13,5.5331,5.558,5.497654,5.5332,5.5332,0,5.5331,5.558,5.497654,5.5332,5.5332,0,105686.0,106251.0,104974.0,105530.0,105530.0,11712300,82.82,82.94,81.39,82.12,364770.0,1825.7,1828.3,1811.8,1821.4,215520.0,16.75
2022-01-14,5.5275,5.5505,5.523507,5.5267,5.5267,0,5.5275,5.5505,5.523507,5.5267,5.5267,0,105530.0,107062.0,105028.0,106928.0,106928.0,11457100,81.73,84.45,81.58,83.82,364440.0,1822.1,1829.3,1814.2,1816.5,174940.0,16.93
2022-01-17,5.5319,5.5341,5.4937,5.5333,5.5333,0,5.5319,5.5341,5.4937,5.5333,5.5333,0,106927.0,106928.0,106097.0,106692.0,106692.0,6924200,83.84,83.95,82.94,83.69,362745.7917109458,1818.7,1822.9,1804.7,1812.4,362940.0,16.77
2022-01-18,5.5158,5.5465,5.5048,5.5158,5.5158,0,5.5158,5.5465,5.5048,5.5158,5.5158,0,106369.0,107013.0,105786.0,106522.0,106522.0,11221900,84.32,86.63,83.5,85.43,163640.0,1818.7,1824.2,1806.9,1814.1,340.0,16.379999
2022-01-19,5.5655,5.5663,5.459912,5.5657,5.5657,0,5.5655,5.5663,5.459912,5.5657,5.5657,0,106670.0,108602.0,106669.0,108013.0,108013.0,12595600,86.61,87.91,85.77,86.96,113150.0,1812.9,1843.9,1809.0,1843.2,318490.0,16.450001
2022-01-20,5.4372,5.4568,5.3997,5.4372,5.4372,0,5.4372,5.4568,5.3997,5.4372,5.4372,0,108015.0,109873.0,108015.0,109102.0,109102.0,13630500,86.23,87.82,86.0,86.9,30390.0,1840.1,1848.5,1836.2,1842.6,233860.0,17.01
2022-01-21,5.415809,5.4735,5.4041,5.4181,5.4181,0,5.415809,5.4735,5.4041,5.4181,5.4181,0,109097.0,109786.0,108368.0,108942.0,108942.0,13408400,84.57,85.56,82.78,85.14,509100.0,1840.6,1843.7,1828.4,1831.8,225250.0,17.059999
2022-01-24,5.4558,5.5171,5.448961,5.4571,5.4571,0,5.4558,5.5171,5.448961,5.4571,5.4571,0,108941.0,108948.0,106624.0,107752.0,107752.0,12700800,84.91,86.09,81.9,83.31,511700.0,1835.2,1844.9,1829.3,1841.7,244330.0,16.42
2022-01-25,5.4861,5.5177,5.4654,5.4861,5.4861,0,5.4861,5.5177,5.4654,5.4861,5.4861,0,107935.0,110115.0,107185.0,109845.0,109845.0,13713900,84.15,85.71,82.99,85.6,507220.0,1843.6,1854.2,1834.4,1852.5,197800.0,16.84
2022-01-26,5.440295,5.454,5.412,5.440704,5.440704,0,5.440295,5.454,5.412,5.440704,5.440704,0,110207.0,112695.0,110204.0,111573.0,111573.0,15513800,85.26,87.95,85.01,87.35,459640.0,1848.0,1850.2,1814.1,1829.7,270030.0,17.139999
2022-01-27,5.429167,5.4321,5.3528,5.429167,5.429167,0,5.429167,5.4321,5.3528,5.429167,5.429167,0,111303.0,113057.0,111303.0,112315.0,112315.0,14812000,87.15,88.54,86.2,86.61,427800.0,1819.0,1821.4,1790.6,1793.1,196040.0,17.610001
2022-01-28,5.403456,5.4242,5.3752,5.403485,5.403485,0,5.403456,5.4242,5.3752,5.403485,5.403485,0,112611.0,112969.0,111407.0,111478.0,111478.0,13520100,87.5,88.84,86.44,86.82,436170.0,1799.6,1800.3,1780.6,1786.6,217150.0,17.01
2022-01-31,5.3655,5.3958,5.282676,5.3626,5.3626,0,5.3655,5.3958,5.282676,5.3626,5.3626,0,111910.0,112495.0,111195.0,112388.0,112388.0,12190800,87.45,88.39,86.34,88.15,359080.0,1792.8,1800.9,1785.8,1796.4,139420.0,18.290001
2022-02-01,5.3031,5.313705,5.2714,5.3031,5.3031,0,5.3031,5.313705,5.2714,5.3031,5.3031,0,112143.0,113302.0,112135.0,113147.0,113147.0,11133300,88.15,88.87,86.55,88.2,376840.0,1798.9,1809.7,1796.2,1801.5,128880.0,18.33
2022-02-02,5.2647,5.3119,5.255267,5.2645,5.2645,0,5.2647,5.3119,5.255267,5.2645,5.2645,0,113228.0,113666.0,111645.0,112161.0,112161.0,11751200,88.35,89.72,87.1,88.26,456860.0,1800.8,1812.0,1794.6,1810.3,123020.0,17.870001
2022-02-03,5.2615,5.3196,5.25824,5.2609,5.2609,0,5.2615,5.3196,5.25824,5.2609,5.2609,0,111897.0,112502.0,111225.0,111696.0,111696.0,11039700,87.98,90.45,86.75,90.27,465770.0,1807.4,1809.5,1788.5,1804.1,173720.0,17.690001
2022-02-04,5.2828,5.3486,5.2775,5.2829,5.2829,0,5.2828,5.3486,5.2775,5.2829,5.2829,0,111696.0,112415.0,110321.0,112245.0,112245.0,0,90.19,93.17,90.07,92.31,410930.0,1805.4,1815.8,1792.1,1807.8,177710.0,17.059999
2022-02-07,5.3262,5.343,5.2768,5.3269,5.3269,0,5.3262,5.343,5.2768,5.3269,5.3269,0,112247.0,112517.0,111490.0,111996.0,111996.0,10672800,91.82,92.73,90.73,91.32,497750.0,1808.0,1824.6,1807.5,1821.8,139810.0,17.209999
2022-02-08,5.2628,5.2849,5.251,5.2626,5.2626,0,5.2628,5.2849,5.251,5.2626,5.2626,0,111995.0,112251.0,110943.0,112234.0,112234.0,10157500,91.64,91.68,88.51,89.36,467390.0,1821.5,1829.9,1816.0,1827.9,142410.0,17.549999
2022-02-09,5.256489,5.288,5.232774,5.2584,5.2584,0,5.256489,5.288,5.232774,5.2584,5.2584,0,112233.0,113163.0,111710.0,112461.0,112461.0,13794500,89.86,90.58,88.41,89.66,445620.0,1827.0,1837.1,1825.5,1836.6,136720.0,18.290001
2022-02-10,5.231429,5.2446,5.17,5.2345,5.2345,0,5.231429,5.2446,5.17,5.2345,5.2345,0,112462.0,113812.0,112163.0,113359.0,113359.0,13267900,90.01,91.74,89.03,89.88,492090.0,1834.0,1843.3,1821.8,1837.4,227460.0,18.65
2022-02-11,5.2486,5.2512,5.1828,5.2487,5.2487,0,5.2486,5.2512,5.1828,5.2487,5.2487,0,113368.0,114899.0,113128.0,113572.0,113572.0,18602800,90.0,94.66,89.19,93.1,554420.0,1827.0,1867.4,1821.1,1842.1,239090.0,17.75
2022-02-14,5.2505,5.2633,5.1953,5.249956,5.249956,0,5.2505,5.2633,5.1953,5.249956,5.249956,0,113643.0,114167.0,113358.0,113807.0,113807.0,10757600,93.91,95.82,92.09,95.46,467070.0,1862.2,1876.5,1851.9,1869.4,231020.0,18.209999
2022-02-15,5.2137,5.2199,5.166288,5.214,5.214,0,5.2137,5.2199,5.166288,5.214,5.214,0,113905.0,114819.0,113882.0,114660.0,114660.0,11649600,94.83,95.17,90.66,92.07,442640.0,1873.8,1881.6,1845.4,1856.2,214880.0,19.559999
2022-02-16,5.158,5.184725,5.1438,5.1579,5.1579,0,5.158,5.184725,5.1438,5.1579,5.1579,0,114830.0,115734.0,114816.0,115181.0,115181.0,12052100,92.21,95.01,90.0,93.66,401450.0,1855.5,1874.6,1851.8,1871.5,141490.0,19.709999
2022-02-17,5.133567,5.18,5.121471,5.1358,5.1358,0,5.133567,5.18,5.121471,5.1358,5.1358,0,115181.0,115214.0,113389.0,113528.0,113528.0,10807500,90.9,93.36,90.62,91.76,212550.0,1872.0,1904.0,1869.7,1902.0,268550.0,19.0
2022-02-18,5.168756,5.1751,5.1169,5.1706,5.1706,0,5.168756,5.1751,5.1169,5.1706,5.1706,0,113534.0,114213.0,112701.0,112768.0,112768.0,11300700,91.63,92.66,89.03,91.07,150380.0,1901.4,1905.0,1888.0,1899.8,161750.0,18.93
2022-02-21,5.1364,5.1499,5.0748,5.1375,5.1375,0,5.1364,5.1499,5.0748,5.1375,5.1375,0,112880.0,113405.0,111608.0,111725.0,111725.0,7864900,91.62,93.91,89.08,92.65,362745.7917109458,1903.5,1918.3,1889.7,1907.4,334590.0,18.27
2022-02-22,5.1023,5.1066,5.046696,5.1027,5.1027,0,5.1023,5.1066,5.046696,5.1027,5.1027,0,111727.0,113315.0,111727.0,112892.0,112892.0,12707000,91.75,96.0,90.35,92.35,40750.0,1903.5,1918.3,1889.7,1907.4,334590.0,18.43
2022-02-23,5.0572,5.0606,4.9965,5.0571,5.0571,0,5.0572,5.0606,4.9965,5.0571,5.0571,0,112892.0,113721.0,111748.0,112008.0,112008.0,12120600,91.74,93.9,90.64,92.1,440570.0,1901.2,1912.9,1891.1,1910.4,154840.0,17.91
2022-02-24,5.006725,5.1466,5.0,5.0087,5.0087,0,5.006725,5.1466,5.0,5.0087,5.0087,0,112001.0,112001.0,109125.0,111592.0,111592.0,16794700,92.52,100.54,91.45,92.81,872240.0,1911.9,1976.5,1878.6,1926.3,423050.0,17.450001
2022-02-25,5.12052,5.1662,5.076349,5.1222,5.1222,0,5.12052,5.1662,5.076349,5.1222,5.1222,0,111591.0,113142.0,110673.0,113142.0,113142.0,17555700,93.32,95.64,90.06,91.59,523790.0,1906.5,1925.0,1884.4,1887.6,229780.0,17.280001
2022-03-02,5.1599,5.2124,5.1464,5.159,5.159,0,5.1599,5.2124,5.1464,5.159,5.159,0,113143.0,115429.0,113143.0,115174.0,115174.0,0,107.12,112.51,105.18,110.6,651850.0,1945.3,1951.4,1916.0,1922.3,227980.0,16.76
2022-03-03,5.0987,5.1076,5.0186,5.096503,5.096503,0,5.0987,5.1076,5.0186,5.096503,5.096503,0,115173.0,115948.0,115010.0,115166.0,115166.0,12123000,111.33,116.57,106.43,107.67,592030.0,1931.7,1944.6,1923.1,1935.9,180210.0,16.09
2022-03-04,5.031,5.0979,5.026275,5.0309,5.0309,0,5.031,5.0979,5.026275,5.0309,5.0309,0,115166.0,115166.0,113389.0,114474.0,114474.0,10715700,107.96,116.02,107.25,115.68,493880.0,1938.5,1974.9,1931.5,1966.6,241530.0,14.86
2022-03-07,5.0589,5.088916,5.0262,5.06056,5.06056,0,5.0589,5.088916,5.0262,5.06056,5.06056,0,114469.0,114529.0,111140.0,111593.0,111593.0,14057700,121.33,130.5,115.54,119.4,576020.0,1978.5,2007.5,1964.2,1995.9,372190.0,12.28
2022-03-08,5.1101,5.11183,5.060375,5.1105,5.1105,0,5.1101,5.11183,5.060375,5.1105,5.1105,0,111594.0,112390.0,110969.0,111203.0,111203.0,15698500,120.67,129.44,117.07,123.7,583110.0,2001.0,2078.8,1985.8,2043.3,447650.0,13.15
2022-03-09,5.059,5.06,4.9838,5.0588,5.0588,0,5.059,5.06,4.9838,5.0588,5.0588,0,111210.0,114051.0,111207.0,113900.0,113900.0,14705400,124.66,126.84,103.63,108.7,594770.0,2060.2,2068.5,1981.0,1988.2,360350.0,14.74
2022-03-10,5.0111,5.0733,5.000905,5.0115,5.0115,0,5.0111,5.0733,5.000905,5.0115,5.0115,0,113900.0,113939.0,111889.0,113663.0,113663.0,12984000,110.41,114.88,105.53,106.02,437920.0,1992.8,2015.1,1975.0,2000.4,303270.0,14.01
2022-03-11,5.0102,5.053,4.9833,5.0097,5.0097,0,5.0102,5.053,4.9833,5.0097,5.0097,0,113664.0,114627.0,111332.0,111713.0,111713.0,12475800,105.99,110.29,104.48,109.33,368190.0,2000.3,2004.0,1960.6,1985.0,262090.0,13.38
2022-03-14,5.0731,5.0838,5.037,5.0735,5.0735,0,5.0731,5.0838,5.037,5.0735,5.0735,0,111716.0,112299.0,109717.0,109928.0,109928.0,10480900,109.42,109.72,99.76,103.01,344180.0,1988.7,1994.8,1952.0,1960.8,162200.0,13.04
2022-03-15,5.1217,5.1495,5.089902,5.1214,5.1214,0,5.1217,5.1495,5.089902,5.1214,5.1214,0,109925.0,109925.0,107781.0,108959.0,108959.0,13653800,102.28,102.58,93.53,96.44,401690.0,1953.7,1956.9,1908.1,1929.7,220370.0,13.45
2022-03-16,5.1632,5.1637,5.095,5.1632,5.1632,0,5.1632,5.1637,5.095,5.1632,5.1632,0,108958.0,111183.0,108958.0,111112.0,111112.0,13205200,95.23,99.22,94.07,95.04,293950.0,1920.1,1930.1,1895.2,1909.2,195460.0,14.32
2022-03-17,5.076,5.1043,5.0401,5.073875,5.073875,0,5.076,5.1043,5.0401,5.073875,5.073875,0,111113.0,113088.0,111070.0,113076.0,113076.0,14407500,95.34,104.24,94.85,102.98,210760.0,1928.4,1951.0,1924.0,1943.2,149830.0,14.4
2022-03-18,5.036666,5.0719,5.00842,5.0394,5.0394,0,5.036666,5.0719,5.00842,5.0394,5.0394,0,113076.0,115311.0,112475.0,115311.0,115311.0,19552500,103.62,106.28,102.3,104.7,74250.0,1943.9,1946.2,1918.0,1929.3,150880.0,15.13
2022-03-21,5.0178,5.0251,4.928282,5.0178,5.0178,0,5.0178,5.0251,4.928282,5.0178,5.0178,0,115307.0,116360.0,115208.0,116155.0,116155.0,10378700,105.13,112.69,104.08,112.12,77220.0,1922.4,1941.8,1917.2,1929.5,146410.0,14.92
2022-03-22,4.933,4.9489,4.903,4.9352,4.9352,0,4.933,4.9489,4.903,4.9352,4.9352,0,116157.0,117541.0,116157.0,117272.0,117272.0,11382700,112.9,115.01,109.3,111.76,22940.0,1936.1,1939.5,1909.8,1921.5,153280.0,15.33
2022-03-23,4.91,4.912,4.843,4.91,4.91,0,4.91,4.912,4.843,4.91,4.91,0,117270.0,118270.0,117036.0,117457.0,117457.0,11083700,108.85,115.4,108.38,114.93,289180.0,1920.9,1948.8,1915.6,1937.3,153310.0,15.56
2022-03-24,4.8242,4.83757,4.763647,4.8242,4.8242,0,4.8242,4.83757,4.763647,4.8242,4.8242,0,117460.0,119256.0,117151.0,119053.0,119053.0,13474400,114.47,116.64,110.61,112.34,307240.0,1944.1,1967.2,1937.4,1962.2,181200.0,16.24
2022-03-25,4.8261,4.8285,4.7462,4.8263,4.8263,0,4.8261,4.8285,4.7462,4.8263,4.8263,0,119062.0,119729.0,118548.0,119081.0,119081.0,13814500,111.75,114.12,108.68,113.9,320300.0,1957.8,1965.1,1942.6,1954.2,147900.0,16.889999
2022-03-28,4.7369,4.8158,4.730483,4.7369,4.7369,0,4.7369,4.8158,4.730483,4.7369,4.7369,0,119082.0,119444.0,118061.0,118738.0,118738.0,9167700,112.92,112.93,102.83,105.96,372250.0,1958.7,1959.8,1915.7,1939.8,181370.0,17.049999
2022-03-29,4.7641,4.7711,4.714928,4.7641,4.7641,0,4.7641,4.7711,4.714928,4.7641,4.7641,0,118740.0,120900.0,118740.0,120014.0,120014.0,12931900,103.47,107.84,98.44,104.24,387200.0,1922.4,1929.4,1888.3,1912.2,128050.0,17.48
2022-03-30,4.7562,4.7863,4.7267,4.7562,4.7562,0,4.7562,4.7863,4.7267,4.7562,4.7562,0,120013.0,120531.0,119775.0,120260.0,120260.0,10893300,105.24,108.75,104.55,107.82,284540.0,1924.0,1943.4,1920.1,1939.0,136040.0,17.200001
2022-03-31,4.7697,4.7908,4.723229,4.7697,4.7697,0,4.7697,4.7908,4.723229,4.7697,4.7697,0,120261.0,120880.0,119999.0,119999.0,119999.0,11202100,107.45,107.8,99.66,100.28,450850.0,1937.3,1955.0,1923.0,1954.0,155300.0,17.200001
2022-04-01,4.7378,4.7396,4.689045,4.7378,4.7378,0,4.7378,4.7396,4.689045,4.7378,4.7378,0,120001.0,121579.0,120001.0,121570.0,121570.0,13780900,101.23,101.75,97.78,99.27,324780.0,1942.4,1944.5,1921.4,1923.7,135150.0,18.43
2022-04-04,4.6572,4.6701,4.604057,4.6572,4.6572,0,4.6572,4.6701,4.604057,4.6572,4.6572,0,121569.0,121570.0,120754.0,121280.0,121280.0,8812500,98.95,103.94,98.05,103.28,288130.0,1927.1,1941.6,1918.2,1934.0,108440.0,18.08
2022-04-05,4.5938,4.6691,4.5755,4.5938,4.5938,0,4.5938,4.6691,4.5755,4.5938,4.5938,0,121279.0,121628.0,118794.0,118885.0,118885.0,11788300,103.66,105.59,99.88,101.96,280280.0,1937.3,1948.9,1920.9,1927.5,147260.0,17.209999
2022-04-06,4.6507,4.7126,4.6479,4.6507,4.6507,0,4.6507,4.7126,4.6479,4.6507,4.6507,0,118885.0,118885.0,116791.0,118228.0,118228.0,13410800,101.24,104.02,95.73,96.23,366040.0,1927.6,1937.6,1916.2,1923.1,153970.0,16.879999
2022-04-07,4.7152,4.7699,4.6904,4.7152,4.7152,0,4.7152,4.7699,4.6904,4.7152,4.7152,0,118226.0,119247.0,117509.0,118862.0,118862.0,11520100,97.16,98.82,93.81,96.03,367320.0,1928.1,1941.7,1923.3,1937.8,122810.0,17.17
2022-04-08,4.7521,4.7913,4.707518,4.7521,4.7521,0,4.7521,4.7913,4.707518,4.7521,4.7521,0,118861.0,118868.0,117487.0,118322.0,118322.0,11225800,97.17,98.76,95.29,98.26,310080.0,1934.3,1952.2,1930.4,1945.6,142500.0,16.809999
