Date,Open,High,Low,Adj Close,Volume
2021-12-27,73.38,76.09,72.57,75.57,268490.0
2021-12-23,73.03,73.95,72.27,73.79,270220.0
2021-12-22,71.27,73.16,70.8,72.76,306710.0
2021-12-21,69.21,71.55,68.56,71.12,358780.0
2021-12-20,70.07,70.07,66.04,68.23,36730.0
2021-12-17,71.92,72.26,69.89,70.86,78130.0
2021-12-16,71.48,72.99,71.03,72.38,142540.0
2021-12-15,70.35,71.66,69.39,70.87,294340.0
2021-12-14,71.12,72.03,69.51,70.73,359450.0
2021-12-13,72.04,73.0,70.71,71.29,406600.0
2021-12-10,70.68,72.33,70.32,71.67,397880.0
2021-12-09,72.52,73.34,70.39,70.94,393210.0
2021-12-08,71.86,73.0,70.91,72.36,464850.0
2021-12-07,69.72,73.03,69.52,72.05,496530.0
2021-12-06,67.02,70.15,66.72,69.49,401060.0
2021-12-03,67.5,69.22,65.6,66.26,449970.0
2021-12-02,65.63,67.49,62.43,66.5,668290.0
2021-12-01,67.01,69.49,64.84,65.57,602450.0
2021-11-30,70.04,71.22,64.43,66.18,722480.0
2021-11-29,69.23,72.93,68.86,69.95,675090.0
2021-11-26,78.34,78.65,67.4,68.15,844630.0
2021-11-25,78.38,78.65,77.28,77.41,362745.7917109458
2021-11-24,78.48,79.23,77.98,78.39,328850.0
2021-11-23,76.46,78.86,75.3,78.5,506990.0
2021-11-22,75.75,77.16,74.76,76.75,465770.0
2021-11-19,78.76,79.92,75.37,76.1,30700.0
2021-11-18,78.34,79.36,77.08,79.01,83980.0
2021-11-17,80.54,80.69,77.69,78.36,174470.0
2021-11-16,80.93,81.81,80.03,80.76,325670.0
2021-11-15,80.66,81.2,79.3,80.88,343480.0
2021-11-12,81.21,81.62,79.78,80.79,390300.0
2021-11-11,81.41,82.33,80.2,81.59,475440.0
2021-11-10,84.53,84.97,80.81,81.34,555220.0
2021-11-09,82.16,84.63,81.78,84.15,504830.0
2021-11-08,81.13,82.67,81.05,81.93,393950.0
2021-11-05,79.37,81.8,78.96,81.27,531050.0
2021-11-04,80.18,83.42,78.25,78.81,701120.0
2021-11-03,83.07,83.08,79.69,80.86,546580.0
2021-11-02,83.87,84.41,82.92,83.91,429610.0
2021-11-01,83.36,84.88,82.74,84.05,412310.0
2021-10-29,83.09,83.74,81.41,83.57,507310.0
2021-10-28,82.25,83.21,80.58,82.81,491590.0
2021-10-27,84.39,84.51,82.01,82.66,529950.0
2021-10-26,83.72,84.88,82.97,84.65,467720.0
2021-10-25,83.98,85.41,83.39,83.76,568730.0
2021-10-22,82.61,84.22,81.76,83.76,465360.0
2021-10-21,83.58,83.96,80.79,82.5,567500.0
2021-10-20,83.34,84.25,81.3,83.87,25720.0
2021-10-19,82.37,83.74,81.8,82.96,82610.0
2021-10-18,82.6,83.87,81.84,82.44,134100.0
2021-10-15,81.48,82.66,81.39,82.28,277950.0
2021-10-14,80.59,81.68,80.38,81.31,399810.0
2021-10-13,80.58,81.04,79.42,80.44,487220.0
2021-10-12,80.5,81.62,79.47,80.64,598180.0
2021-10-11,79.59,82.18,79.55,80.52,653760.0
2021-10-08,78.86,80.11,78.63,79.35,662010.0
2021-10-07,77.0,78.89,74.96,78.3,545010.0
2021-10-06,79.04,79.78,76.83,77.43,459060.0
2021-10-05,77.58,79.48,77.47,78.93,449620.0
2021-10-04,75.9,78.38,75.32,77.62,458010.0
2021-10-01,75.12,75.99,74.23,75.88,389000.0
2021-09-30,74.78,76.07,73.14,75.03,583190.0
2021-09-29,74.38,75.79,73.74,74.83,424190.0
2021-09-28,75.43,76.67,74.24,75.29,476140.0
2021-09-27,74.19,75.75,74.16,75.45,417830.0
2021-09-24,73.24,74.27,72.81,73.98,350380.0
2021-09-23,71.97,73.5,71.61,73.3,403410.0
2021-09-22,70.85,72.3,70.64,72.23,381060.0
2021-09-21,70.59,71.63,69.67,70.56,37610.0
2021-09-20,71.92,72.08,69.86,70.29,75840.0
2021-09-17,72.62,72.72,71.21,71.97,119930.0
2021-09-16,72.65,72.99,71.53,72.61,298410.0
2021-09-15,70.76,73.14,70.65,72.61,418670.0
2021-09-14,70.64,71.22,69.98,70.46,414230.0
2021-09-13,69.74,70.97,69.51,70.45,390940.0
2021-09-10,67.97,69.96,67.68,69.72,411080.0
2021-09-09,69.36,69.89,67.56,68.14,556450.0
2021-09-08,68.37,69.75,68.31,69.3,389330.0
2021-09-07,69.11,69.48,67.64,68.35,481700.0
2021-09-06,68.75,69.47,68.27,68.8,362745.7917109458
2021-09-05,69.22,69.23,68.73,68.75,362745.7917109458
2021-09-03,69.76,70.53,69.05,69.29,313090.0
2021-09-02,68.29,70.61,67.84,69.99,403310.0
2021-09-01,68.55,69.24,67.12,68.59,399500.0
2021-08-31,69.18,69.34,68.16,68.5,325850.0
2021-08-30,69.3,69.64,67.67,69.21,360800.0
2021-08-27,67.75,69.05,67.52,68.74,326060.0
2021-08-26,68.0,68.31,67.02,67.42,344290.0
2021-08-25,67.63,68.54,66.92,68.36,353740.0
2021-08-24,65.54,67.8,65.41,67.54,335890.0
2021-08-23,61.96,66.0,61.74,65.64,397290.0
2021-08-20,64.05,64.1,62.11,62.32,24630.0
2021-08-19,64.58,64.76,62.63,63.69,88240.0
2021-08-18,66.58,67.48,64.34,65.46,121200.0
2021-08-17,67.43,67.72,66.33,66.59,235300.0
2021-08-16,67.71,68.27,65.73,67.29,334840.0
2021-08-13,68.91,69.22,67.77,68.44,272030.0
2021-08-12,69.36,69.62,68.46,69.09,352470.0
2021-08-11,68.51,69.45,66.67,69.25,513290.0
2021-08-10,66.85,68.9,66.56,68.29,452130.0
2021-08-09,67.88,67.9,65.15,66.48,598380.0
2021-08-06,69.14,70.18,67.8,68.28,537140.0
2021-08-05,68.06,69.35,67.61,69.09,416330.0
2021-08-04,70.32,70.81,67.85,68.15,582920.0
2021-08-03,71.52,71.96,69.19,70.56,509940.0
2021-08-02,73.91,73.95,70.55,71.26,448200.0
2021-07-30,73.41,74.23,72.93,73.95,303700.0
2021-07-29,72.4,73.68,72.26,73.62,294460.0
2021-07-28,71.9,72.6,71.7,72.39,318910.0
2021-07-27,72.22,72.33,71.08,71.65,333120.0
2021-07-26,72.18,72.43,70.56,71.91,395740.0
2021-07-23,71.71,72.21,71.39,72.07,274780.0
2021-07-22,70.22,72.03,69.86,71.91,435180.0
2021-07-21,66.45,70.51,66.44,70.3,503030.0
2021-07-20,66.6,67.65,65.21,67.42,29740.0
2021-07-19,71.49,71.67,65.63,66.42,82570.0
2021-07-16,71.48,72.3,70.41,71.81,133930.0
2021-07-15,72.96,72.96,71.4,71.65,368680.0
2021-07-14,75.17,75.44,72.21,73.13,528360.0
2021-07-13,74.18,75.52,73.68,75.25,444080.0
2021-07-12,74.74,74.93,73.16,74.1,397930.0
2021-07-09,73.26,74.76,72.72,74.56,422150.0
2021-07-08,72.17,73.26,70.76,72.94,529690.0
2021-07-07,73.85,74.86,71.07,72.2,607970.0
2021-07-06,75.35,76.98,72.94,73.37,714040.0
2021-07-05,75.15,76.4,74.75,76.25,362745.7917109458
2021-07-04,75.22,75.28,75.0,75.14,362745.7917109458
2021-07-02,75.02,75.62,74.41,75.16,377530.0
2021-07-01,73.5,76.22,73.39,75.23,615680.0
2021-06-30,73.47,74.14,72.82,73.47,383630.0
2021-06-29,72.78,73.81,71.97,72.98,321450.0
2021-06-28,73.99,74.45,72.62,72.91,354700.0
2021-06-25,73.32,74.18,72.85,74.05,364720.0
2021-06-24,73.28,73.61,72.32,73.3,334830.0
2021-06-23,72.91,74.25,72.82,73.08,429210.0
2021-06-22,73.41,73.95,72.94,73.06,29000.0
2021-06-21,71.52,73.96,71.15,73.66,123660.0
2021-06-18,71.1,72.17,70.16,71.64,139580.0
2021-06-17,71.65,72.3,69.77,71.04,373780.0
2021-06-16,72.45,72.99,71.61,72.15,426780.0
2021-06-15,71.16,72.49,70.81,72.12,336040.0
2021-06-14,70.65,71.78,70.65,70.88,319640.0
2021-06-11,70.1,71.24,69.68,70.91,563580.0
2021-06-10,69.76,70.65,68.68,70.29,492460.0
2021-06-09,70.01,70.62,69.46,69.96,410820.0
2021-06-08,69.29,70.27,68.47,70.05,441300.0
2021-06-07,69.52,70.0,68.93,69.23,365620.0
2021-06-04,68.91,69.76,68.33,69.62,326250.0
2021-06-03,68.76,69.4,68.19,68.81,351370.0
2021-06-02,67.99,69.0,67.78,68.83,333000.0
2021-06-01,66.68,68.87,66.41,67.72,570990.0
2021-05-31,66.58,67.41,66.41,66.96,362745.7917109458
2021-05-30,66.7,66.75,66.53,66.59,362745.7917109458
2021-05-28,66.95,67.52,66.17,66.32,390460.0
2021-05-27,66.16,66.92,65.47,66.85,337540.0
2021-05-26,66.04,66.43,65.25,66.21,376210.0
2021-05-25,66.02,66.51,65.41,66.07,497390.0
2021-05-24,63.87,66.14,63.63,66.05,466650.0
2021-05-21,61.89,64.07,61.56,63.58,530830.0
2021-05-20,63.39,63.96,61.89,62.05,29620.0
2021-05-19,65.28,65.35,61.95,63.36,101900.0
2021-05-18,66.33,67.01,64.11,65.49,167350.0
2021-05-17,65.5,66.43,64.83,66.27,268480.0
2021-05-14,63.83,65.62,63.33,65.37,383750.0
2021-05-13,65.75,65.81,63.09,63.82,547690.0
2021-05-12,65.46,66.63,64.97,66.08,508520.0
2021-05-11,64.9,65.5,63.68,65.28,514950.0
2021-05-10,65.57,65.75,63.95,64.92,448340.0
2021-05-07,64.9,65.24,63.9,64.9,431420.0
2021-05-06,65.27,65.98,64.5,64.71,389210.0
2021-05-05,66.45,66.76,64.92,65.63,460070.0
2021-05-04,64.53,66.19,64.29,65.69,370210.0
2021-05-03,63.64,64.68,62.91,64.49,285970.0
2021-04-30,64.88,64.95,63.08,63.58,400520.0
2021-04-29,63.7,65.47,63.65,65.01,384490.0
2021-04-28,63.04,64.53,62.67,63.86,387680.0
2021-04-27,61.97,63.3,61.91,62.94,361540.0
2021-04-26,62.06,62.31,60.66,61.91,366870.0
2021-04-23,61.65,62.43,61.25,62.14,345410.0
2021-04-22,61.11,61.87,60.61,61.43,344700.0
2021-04-21,62.39,62.56,60.86,61.35,431490.0
2021-04-20,63.47,64.25,61.5,62.44,33040.0
2021-04-19,62.98,63.63,62.63,63.38,74380.0
2021-04-16,63.32,63.88,62.83,63.13,87800.0
2021-04-15,62.83,63.57,62.53,63.46,243370.0
2021-04-14,60.44,63.44,60.38,63.15,419810.0
2021-04-13,59.64,60.59,59.64,60.18,349730.0
2021-04-12,59.35,60.77,58.73,59.7,410220.0
2021-04-09,59.76,59.95,59.1,59.32,351440.0
2021-04-08,59.52,59.93,58.82,59.6,419910.0
2021-04-07,59.26,60.04,58.12,59.77,475540.0
2021-04-06,58.8,60.9,58.62,59.33,457350.0
2021-04-05,61.5,61.5,57.63,58.65,438860.0
2021-04-01,59.49,61.75,58.86,61.45,605570.0
2021-03-31,60.45,61.17,58.85,59.16,414160.0
2021-03-30,61.96,62.27,59.94,60.55,388190.0
2021-03-29,60.93,61.77,59.41,61.56,449360.0
2021-03-26,58.48,61.36,58.32,60.97,472000.0
2021-03-25,60.8,60.86,57.44,58.56,580110.0
2021-03-24,57.4,61.34,57.29,61.18,566290.0
2021-03-23,61.28,61.35,57.25,57.76,712320.0
2021-03-22,61.55,61.9,60.39,61.55,28260.0
2021-03-19,59.56,61.72,58.94,61.42,84170.0
2021-03-18,64.42,64.82,58.2,60.0,143600.0
2021-03-17,64.75,65.34,63.6,64.6,254720.0
2021-03-16,65.33,65.43,63.8,64.8,317540.0
2021-03-15,65.56,66.4,64.13,65.39,378010.0
2021-03-12,65.96,66.24,65.41,65.61,321710.0
2021-03-11,64.7,66.21,64.54,66.02,441060.0
2021-03-10,63.84,64.96,63.13,64.44,498490.0
2021-03-09,64.73,65.98,63.63,64.01,554560.0
2021-03-08,66.68,67.98,64.57,65.05,533380.0
2021-03-05,64.16,66.42,63.82,66.09,573170.0
2021-03-04,61.08,64.86,60.52,63.83,694630.0
2021-03-03,59.55,61.99,59.24,61.28,465310.0
2021-03-02,60.23,61.21,59.38,59.75,464130.0
2021-03-01,61.95,62.92,59.96,60.64,456680.0
2021-02-26,63.46,63.57,61.34,61.5,472720.0
2021-02-25,63.39,63.81,62.65,63.53,510360.0
2021-02-24,61.29,63.51,60.97,63.22,489930.0
2021-02-23,62.16,63.0,60.67,61.67,570680.0
2021-02-22,58.88,61.84,58.82,61.49,37040.0
2021-02-19,60.2,60.29,58.59,59.24,102430.0
2021-02-18,61.68,62.26,59.79,60.52,132040.0
2021-02-17,60.24,61.73,59.43,61.14,335420.0
2021-02-16,59.98,60.95,59.33,60.05,602330.0
2021-02-15,60.36,60.95,59.96,60.09,362745.7917109458
2021-02-14,60.01,60.75,60.01,60.37,362745.7917109458
2021-02-12,57.94,59.82,57.41,59.47,480820.0
2021-02-11,58.4,58.71,57.84,58.24,380450.0
2021-02-10,58.45,58.91,58.08,58.68,457540.0
2021-02-09,58.11,58.62,57.27,58.36,514700.0
2021-02-08,57.06,58.14,57.0,57.97,399720.0
2021-02-05,56.46,57.29,56.43,56.85,400830.0
2021-02-04,55.96,56.58,55.3,56.23,381400.0
2021-02-03,55.05,56.33,54.81,55.69,448690.0
2021-02-02,53.48,55.26,53.45,54.76,463720.0
2021-02-01,51.99,53.74,51.64,53.55,416070.0
2021-01-29,52.15,53.25,51.93,52.2,410910.0
2021-01-28,52.65,53.58,52.04,52.34,411410.0
2021-01-27,52.76,53.3,51.85,52.85,442380.0
2021-01-26,52.91,53.25,52.29,52.61,314540.0
2021-01-25,52.17,52.95,51.82,52.77,349080.0
2021-01-22,53.1,53.16,51.44,52.27,437480.0
2021-01-21,52.93,53.41,52.75,53.13,352400.0
2021-01-20,53.13,53.79,53.05,53.24,37840.0
2021-01-19,52.0,53.13,51.76,52.98,125960.0
2021-01-18,52.2,52.61,51.83,52.36,362745.7917109458
2021-01-17,52.09,52.38,52.09,52.2,362745.7917109458
2021-01-15,53.8,53.83,51.83,52.36,165670.0
2021-01-14,52.84,53.75,52.24,53.57,390090.0
2021-01-13,53.31,53.93,52.58,52.91,429900.0
2021-01-12,52.18,53.45,52.07,53.21,400200.0
2021-01-11,52.58,52.7,51.5,52.25,394820.0
2021-01-08,50.93,52.75,50.81,52.24,499420.0
2021-01-07,50.53,51.28,50.39,50.83,369290.0
2021-01-06,49.82,50.94,49.48,50.63,509370.0
2021-01-05,47.38,50.2,47.24,49.93,643190.0
2021-01-04,48.4,49.83,47.18,47.62,528530.0
2020-12-31,48.35,48.58,47.77,48.52,181890.0
2020-12-30,48.13,48.66,47.61,48.4,266960.0
2020-12-29,47.72,48.35,47.68,48.0,213780.0
2020-12-28,48.23,48.96,47.5,47.62,238460.0
2020-12-24,48.09,48.62,47.56,48.23,167390.0
2020-12-23,46.79,48.5,46.16,48.12,344310.0
2020-12-22,47.93,47.96,46.6,47.02,295740.0
2020-12-21,48.54,48.61,46.18,47.74,27960.0
2020-12-18,48.43,49.28,48.1,49.1,83710.0
2020-12-17,47.85,48.59,47.81,48.36,96540.0
2020-12-16,47.6,47.94,47.17,47.82,275330.0
2020-12-15,46.99,47.73,46.54,47.62,311170.0
2020-12-14,46.73,47.44,45.69,46.99,403540.0
2020-12-11,46.97,47.29,46.34,46.57,367310.0
2020-12-10,45.69,47.74,45.52,46.78,447530.0
2020-12-09,45.6,46.24,44.95,45.52,434980.0
2020-12-08,45.66,45.93,45.14,45.6,332640.0
2020-12-07,46.15,46.54,45.36,45.76,348870.0
2020-12-04,45.64,46.68,45.61,46.26,335450.0
2020-12-03,44.99,45.84,44.66,45.64,350770.0
2020-12-02,44.38,45.92,43.92,45.28,368850.0
2020-12-01,45.08,45.7,44.12,44.55,314920.0
2020-11-30,45.34,45.8,44.42,45.34,370760.0
2020-11-27,45.9,46.09,44.55,45.53,365130.0
2020-11-26,45.77,46.09,44.73,44.98,362745.7917109458
2020-11-25,44.82,46.26,44.73,45.71,417180.0
2020-11-24,42.84,45.2,42.82,44.91,418530.0
2020-11-23,42.46,43.36,42.29,43.06,300720.0
2020-11-20,41.7,42.32,41.51,42.15,29780.0
2020-11-19,41.61,41.98,41.08,41.74,88140.0
2020-11-18,41.35,42.46,41.08,41.82,107010.0
2020-11-17,41.44,41.69,40.57,41.43,243680.0
2020-11-16,40.17,42.09,40.15,41.34,378790.0
2020-11-13,40.94,40.94,40.06,40.13,338190.0
2020-11-12,41.47,42.19,40.87,41.12,401030.0
2020-11-11,41.79,43.06,41.32,41.45,443770.0
2020-11-10,39.91,41.84,39.41,41.36,457050.0
2020-11-09,37.34,41.33,37.16,40.29,622920.0
2020-11-06,38.54,38.61,37.06,37.14,411030.0
2020-11-05,39.17,39.35,38.27,38.79,298370.0
2020-11-04,38.15,39.25,37.26,39.15,437000.0
2020-11-03,37.03,38.32,36.57,37.66,410610.0
2020-11-02,35.24,37.15,33.64,36.81,489200.0
2020-10-30,36.07,36.6,35.21,35.79,388970.0
2020-10-29,37.39,37.76,34.92,36.17,568820.0
2020-10-28,38.97,39.01,36.97,37.39,489950.0
2020-10-27,38.59,39.83,38.51,39.57,339540.0
2020-10-26,39.69,39.74,38.28,38.56,360180.0
2020-10-23,40.61,40.92,39.57,39.85,268930.0
2020-10-22,40.04,41.02,39.71,40.64,307490.0
2020-10-21,41.22,41.59,39.78,40.03,366900.0
2020-10-20,40.65,41.7,40.25,41.46,24520.0
2020-10-19,40.69,41.22,40.54,40.83,75340.0
2020-10-16,40.88,41.05,40.08,40.88,96490.0
2020-10-15,41.13,41.29,39.22,40.96,248250.0
2020-10-14,40.19,41.16,39.82,41.04,328300.0
2020-10-13,39.53,40.53,39.35,40.2,375470.0
2020-10-12,40.4,40.45,39.04,39.43,322040.0
2020-10-09,41.31,41.47,40.38,40.6,331700.0
2020-10-08,39.99,41.33,39.76,41.19,409790.0
2020-10-07,39.83,40.35,39.28,39.95,433070.0
2020-10-06,39.35,40.86,39.1,40.67,400530.0
2020-10-05,37.0,39.72,37.0,39.22,378580.0
2020-10-02,38.6,38.65,36.63,37.05,391430.0
2020-10-01,39.9,40.47,37.61,38.72,443440.0
2020-09-30,39.16,40.37,38.68,40.22,340290.0
2020-09-29,40.58,40.7,38.41,39.29,379600.0
2020-09-28,40.07,40.8,39.78,40.6,226430.0
2020-09-25,40.15,40.64,39.71,40.25,229030.0
2020-09-24,39.6,40.37,39.12,40.31,269990.0
2020-09-23,39.76,40.75,39.26,39.93,318750.0
2020-09-22,39.63,40.02,39.0,39.6,23220.0
2020-09-21,40.98,41.27,38.66,39.31,66200.0
2020-09-18,40.97,41.49,40.3,41.11,73760.0
2020-09-17,40.19,41.22,39.42,40.97,280670.0
2020-09-16,38.35,40.34,38.35,40.16,367610.0
2020-09-15,37.28,38.57,37.06,38.28,348860.0
2020-09-14,37.32,37.68,36.82,37.26,347560.0
2020-09-11,37.01,37.82,36.67,37.33,363790.0
2020-09-10,37.8,38.18,36.93,37.3,367560.0
2020-09-09,36.79,38.45,36.16,38.05,455360.0
2020-09-08,39.48,39.59,36.13,36.76,720980.0
2020-09-07,38.77,39.53,38.77,39.2,362745.7917109458
2020-09-06,39.47,39.48,38.57,38.75,362745.7917109458
2020-09-04,41.25,41.87,39.35,39.77,444180.0
2020-09-03,41.63,41.79,40.22,41.37,417630.0
2020-09-02,43.02,43.21,41.23,41.51,421770.0
2020-09-01,42.83,43.43,42.72,42.76,285150.0
2020-08-31,42.91,43.57,42.56,42.61,236880.0
2020-08-28,42.98,43.42,42.69,42.97,272800.0
2020-08-27,43.45,43.5,42.36,43.04,320970.0
2020-08-26,43.39,43.78,43.0,43.39,262240.0
2020-08-25,42.36,43.57,42.31,43.35,330800.0
2020-08-24,42.48,42.89,42.23,42.62,294730.0
2020-08-21,42.75,42.96,41.46,42.34,345370.0
2020-08-20,42.74,42.79,41.5,42.58,27430.0
2020-08-19,42.6,43.03,42.36,42.93,81300.0
2020-08-18,42.79,42.99,42.11,42.89,111630.0
2020-08-17,42.24,42.97,41.8,42.89,208430.0
2020-08-14,42.33,42.57,41.62,42.01,310870.0
2020-08-13,42.57,42.84,42.09,42.24,329510.0
2020-08-12,41.62,42.9,41.53,42.67,397830.0
2020-08-11,41.98,42.94,41.48,41.61,432840.0
2020-08-10,41.5,42.33,41.17,41.94,367800.0
2020-08-07,41.97,42.22,41.06,41.22,399000.0
2020-08-06,42.19,42.65,41.61,41.95,359610.0
2020-08-05,41.56,43.52,41.47,42.19,491270.0
2020-08-04,40.78,42.08,40.14,41.7,451580.0
2020-08-03,40.39,41.24,39.58,41.01,338330.0
2020-07-31,40.34,40.55,39.66,40.27,318790.0
2020-07-30,41.32,41.39,38.72,39.92,487330.0
2020-07-29,41.13,41.57,40.93,41.27,295860.0
2020-07-28,41.65,41.93,40.85,41.04,276800.0
2020-07-27,41.26,41.82,40.48,41.6,377710.0
2020-07-24,41.06,41.67,40.66,41.29,353160.0
2020-07-23,41.95,42.36,40.83,41.07,389410.0
2020-07-22,41.54,42.03,41.14,41.9,333650.0
2020-07-21,40.65,42.4,40.64,41.96,25620.0
2020-07-20,40.64,40.91,39.83,40.81,60180.0
2020-07-17,40.72,40.9,40.02,40.59,88220.0
2020-07-16,40.97,41.18,40.52,40.75,200100.0
2020-07-15,40.55,41.26,40.08,41.2,352540.0
2020-07-14,39.6,40.57,39.07,40.29,426970.0
2020-07-13,40.35,40.72,39.47,40.1,370720.0
2020-07-10,39.58,40.77,38.54,40.55,393150.0
2020-07-09,40.87,40.99,39.27,39.62,367390.0
2020-07-08,40.48,41.08,40.3,40.9,286740.0
2020-07-07,40.68,40.95,39.9,40.62,256600.0
2020-07-06,40.31,41.08,39.84,40.63,373240.0
2020-07-03,40.23,40.5,39.86,40.28,362745.7917109458
2020-07-02,39.78,40.74,39.46,40.65,347100.0
2020-07-01,39.84,40.58,39.05,39.82,407170.0
2020-06-30,39.64,40.08,38.85,39.27,370060.0
2020-06-29,37.96,39.89,37.5,39.7,343910.0
2020-06-26,39.09,39.35,37.79,38.49,356710.0
2020-06-25,38.05,39.23,37.08,38.72,451640.0
2020-06-24,39.99,40.54,37.31,38.01,499490.0
2020-06-23,40.68,41.63,39.76,40.37,368730.0
2020-06-22,39.18,40.7,39.12,40.46,29890.0
2020-06-19,38.85,40.49,38.4,39.75,64110.0
2020-06-18,37.74,38.97,37.11,38.84,113380.0
2020-06-17,37.93,38.75,37.21,37.96,239520.0
2020-06-16,37.05,39.06,36.38,38.38,366320.0
2020-06-15,36.03,37.26,34.36,37.12,387550.0
2020-06-12,36.26,36.99,34.48,36.26,406510.0
2020-06-11,39.09,39.09,35.41,36.34,513910.0
2020-06-10,38.5,39.91,37.73,39.6,385870.0
2020-06-09,38.22,39.1,37.07,38.94,396030.0
2020-06-08,39.41,40.44,37.96,38.19,416640.0
2020-06-05,37.33,39.68,37.05,39.55,396860.0
2020-06-04,36.76,37.62,36.38,37.41,307610.0
2020-06-03,36.86,38.18,35.88,37.29,494250.0
2020-06-02,35.56,37.06,35.28,36.81,343480.0
2020-06-01,35.21,35.9,34.27,35.44,385710.0
2020-05-29,33.68,35.77,32.36,35.49,443650.0
2020-05-28,32.1,34.21,31.14,33.71,440170.0
2020-05-27,34.14,34.32,31.75,32.81,415250.0
2020-05-26,33.3,34.81,32.48,34.35,466740.0
2020-05-25,32.92,34.18,32.72,33.92,362745.7917109458
2020-05-24,33.38,33.42,32.5,32.9,362745.7917109458
2020-05-22,33.95,34.0,30.72,33.25,429040.0
2020-05-21,33.53,34.66,33.26,33.92,372810.0
2020-05-20,31.89,33.78,31.56,33.49,406430.0
2020-05-19,32.83,33.44,31.34,32.5,36070.0
2020-05-18,29.53,33.32,29.53,31.82,89380.0
2020-05-15,27.64,29.92,27.24,29.43,108020.0
2020-05-14,25.56,27.96,25.18,27.56,160510.0
2020-05-13,25.3,26.45,24.79,25.29,150860.0
2020-05-12,24.49,26.23,24.22,25.78,212340.0
2020-05-11,24.49,25.58,23.67,24.14,179590.0
2020-05-08,23.35,24.99,23.26,24.74,205180.0
2020-05-07,24.09,26.74,22.94,23.55,310260.0
2020-05-06,25.52,26.08,22.58,23.99,381170.0
2020-05-05,21.24,25.49,21.13,24.56,387240.0
2020-05-04,19.11,21.42,18.05,20.39,311490.0
2020-05-01,19.04,20.48,18.07,19.78,403200.0
2020-04-30,15.64,19.44,15.45,18.84,545340.0
2020-04-29,13.35,16.78,12.67,15.06,554130.0
2020-04-28,12.96,13.69,10.07,12.34,897090.0
2020-04-27,16.84,16.98,11.88,12.78,623200.0
2020-04-24,16.78,17.97,15.64,16.94,600220.0
2020-04-23,14.2,18.26,13.35,16.5,833580.0
2020-04-22,13.12,16.18,10.26,13.78,1240000.0
2020-04-21,-14.0,13.86,-16.74,10.01,18440.0
2020-04-20,17.73,17.85,-40.32,-37.63,247950.0
2020-04-17,20.0,20.22,17.31,18.27,240630.0
2020-04-16,20.15,20.53,19.42,19.87,350940.0
2020-04-15,20.72,20.89,19.2,19.87,544800.0
2020-04-14,22.36,23.08,19.95,20.11,785480.0
2020-04-13,24.6,24.74,22.03,22.41,775120.0
2020-04-09,26.28,28.36,22.57,22.76,1120000.0
2020-04-08,24.3,26.45,23.74,25.09,823550.0
2020-04-07,26.34,27.24,23.54,23.63,797710.0
2020-04-06,26.09,28.24,25.28,26.08,752710.0
2020-04-03,24.81,29.13,23.52,28.34,1010000.0
2020-04-02,21.22,27.39,20.76,25.32,1100000.0
2020-04-01,20.1,21.55,19.9,20.31,703290.0
2020-03-31,20.23,21.89,20.01,20.48,660080.0
2020-03-30,20.93,20.93,19.27,20.09,758710.0
2020-03-27,23.29,23.44,20.88,21.51,603120.0
2020-03-26,24.25,24.65,22.38,22.6,633880.0
2020-03-25,24.37,25.24,22.91,24.49,618730.0
2020-03-24,23.87,25.16,23.09,24.01,659700.0
2020-03-23,22.52,24.07,20.8,23.36,852950.0
2020-03-20,24.73,27.89,19.46,22.43,29760.0
2020-03-19,22.3,27.71,21.36,25.22,136720.0
2020-03-18,26.94,27.22,20.06,20.37,309480.0
2020-03-17,28.69,30.3,26.63,26.95,545820.0
2020-03-16,33.75,33.75,28.1,28.7,698830.0
2020-03-13,30.77,33.87,30.33,31.73,743130.0
2020-03-12,33.07,33.63,30.02,31.5,1030000.0
2020-03-11,34.62,36.35,32.56,32.98,874650.0
2020-03-10,30.37,35.02,30.2,34.36,1060000.0
2020-03-09,32.87,34.88,27.34,31.13,1770000.0
2020-03-06,46.09,46.38,41.05,41.28,1280000.0
2020-03-05,47.13,47.57,45.65,45.9,704590.0
2020-03-04,46.94,48.41,46.65,46.78,745860.0
2020-03-03,47.72,48.66,46.47,47.18,1010000.0
2020-03-02,43.7,47.56,43.32,46.75,949470.0
2020-02-28,46.49,47.03,43.85,44.76,1100000.0
2020-02-27,48.63,48.78,45.88,47.09,1010000.0
2020-02-26,50.08,50.44,48.3,48.73,884480.0
2020-02-25,51.37,52.02,49.69,49.9,764990.0
2020-02-24,52.6,52.64,50.45,51.43,765520.0
2020-02-21,53.74,53.86,52.55,53.38,707560.0
2020-02-20,53.5,54.5,53.22,53.78,30670.0
2020-02-19,52.12,53.66,51.93,53.29,113680.0
2020-02-18,52.23,52.41,50.88,52.05,221770.0
2020-02-17,52.34,52.59,52.05,52.2,362745.7917109458
2020-02-16,52.45,52.63,52.34,52.36,362745.7917109458
2020-02-14,51.51,52.34,51.32,52.05,607340.0
2020-02-13,51.72,51.96,50.6,51.42,745400.0
2020-02-12,49.96,51.73,49.95,51.17,795260.0
2020-02-11,49.61,50.69,49.58,49.94,725730.0
2020-02-10,50.12,50.49,49.42,49.57,715890.0
2020-02-07,51.11,51.48,50.09,50.32,768350.0
2020-02-06,51.17,52.2,50.24,50.95,750660.0
